Text,Label
give my current location to robyn now,69
when is my new card expected to arrive,56
can you place a stop on my account,116
how much is on my paycheck this week,75
how are things going,1
i need a hotel in phoenix near chase field from january 4th to the 8th,118
whats the procedure to cancel it,46
remove the birthday party this friday from my schedule,104
i need to know the pin number to my card,40
cancel it,46
steve needs to know my location,69
tell me your age,12
does bjs get good reviews,86
how do i get to the grocery store by bus,28
how many vacation hours have i accrued,39
find hotels in baltimore that have positive reviews,118
find the meaning of qat,6
how long has it been since my car was last in the shop,99
any idea where flight dl123 is right now,80
my card doesn't work anymore,18
i'm outta here!,119
undo the last event on my calendar,104
where is the closest mcdonalds,28
will i be charged if i use my card in dublin,58
skip this song,113
can i get a credit increase for my visa,10
how many calories are in spaghetti and meat sauce,8
remind me to call bob,70
can you tell me the total cost of my bills please,110
please refrain from carrying out the current task,46
from whence do you hail,64
i don't think so,41
what amount do i owe in taxes,16
who is this song that's on the stereo,108
how many calories are in a large fry,8
what is the most recent info for my request for vacation,3
what's your favorite hobby,74
is there any good place in hawaii for pasta,22
i accidentally shredded my card,18
what date will my next paycheck be here,75
i need to know how long to cook chicken for,105
i must know the nutritional info for grapes,81
i need to know the apr on my wells fargo credit card,34
play the next tune,113
why can't i use my money market account,27
what is my credit limit at,115
can you tell me when you were born,12
how long ago were you born,12
what's the status of by delta flight,80
can i use colby jack cheese instead of cheddar in a recipe,49
what day is it gonna be in twenty-one days,43
"on my to do list, i need cleaning added",17
time in tokyo,94
where can i find that tax form my employer gives me,98
let me know the current time in the central timezone,94
does this car take regular gas,38
thanks!,78
i want an uber,23
send 2000 dollars between chase and rabobank accounts,9
could you please let me apply for a new credit card,60
"can i still make changes to my order, or has it already been shipped",13
give me a 10 minute countdown,2
i need some guidance when it comes to direct deposit,96
insurance benefit information,48
have you any pets,82
what is the status of my vacation time request,3
i want to call mark,91
reasons that us bank would place a hold on my account,27
has flight dl123 left,80
is my order shown as delivered,13
i forgot the pin number for my college fund account,40
my name is nick,89
what's my tires current air pressure,79
i need a hotel in new orleans with awesome reviews,118
increase my credit limit,10
what song am i hearing,108
what is the total amount i pay in taxes,16
would you please tell me today's date,43
does germany have any travel alerts i should be aware of,11
i must set a timer,2
god's plan will be added to my new playlist,55
what ingredients are in cheese cake,76
is my gas tank full or empty,42
i have no idea where my luggage went!,0
how do i transport my 401k,109
why cannot i take any money out from my bank account,27
give me a list of ingredients for making pasta,76
i arrived on delta flight ab123 from juno but my luggage doesn't appear to have come with me,0
how much did i spend on gas last week,114
go ahead and order everything on my shoping list,7
tell me the date 5 days from now,43
tell me the procedure for changing oil in a car,33
put one hundred and seventy five bucks in my wells fargo checking account from my citibank savings account,9
i want to call up jan,91
i need your assistance to solve this math problem,50
please put a stop on my bank account,116
pay my internet bill with my discover account,51
can i use yogurt in place of sour cream,49
what are some funny things about food,88
could you tell me the name of your boss,97
does boise have any good indian restaurants,22
tell me something interesting about outer space,30
i need to know how to convert liters into pints,44
my 401k needs to rollover and i need your help,109
i would like to report a damaged card that was burnt,18
pause my account,116
how are the reviews for tacos at the buffet,86
tell me the date it will be 5 days from now,43
are you now working for me,97
what are the travel conditions for haiti,11
i want you to add milk on my shopping list unless it is already on it,85
i want to sign up for a new allstate insurance plan,62
what do you find fun,74
how can i get you to help me,31
i want to change my savings account pin to 1234,40
add single ladies by beyonce to my pop playlist,55
find me the number for jet blue's customer service so i can yell at someone about my missing luggage,0
when was your birth,12
let me know what the routing number for my civista account is,52
is cleaning the garage on my to do list,53
what kind of gas does my car take,38
maybe we can go to the next song,113
have you heard how the enchiladas are at jose's taco shop,86
any word on my healthcare plan,48
is everything ok today,1
is bowling on my calendar,24
set the volume at 4 for me please,66
why is my account locked,27
i need to change my name to something else for you to call me,89
how busy is zippy around 12 for lunch,77
i need to check my rewards for my credit card,93
is there a way to increase the limit on my visa card,10
has my day off request been looked at yet,3
is pizza healthy,81
i just flew in on american airlines flight ab123 from chicago and can't find my luggage,0
nice to see you,119
how much is the total due for my pgw gas bill,110
definition of zesty,6
tell me a fun fact about tigers,30
where are you from if i may ask,64
cancel tonight's dinner reservation,101
what kind of animals do you own,82
please call toby,91
tell me today's weather forecast,47
what subjects do you know well,31
any fantastic restaurants to get shrimp at in atlanta,22
who is your maker,5
set up a 52 minute timer,2
it was pleasant having a conversation with you,119
i want to know how the mcdonalds reviews are,86
are you a human being or a computer,37
"if i travel there, do i need a visa",73
send text message to,107
can you complete an application for a new credit card for me,60
check how much air is in my tires,79
do you know the song on the speaker right now,108
i need you to clear my todo list,17
salutations!,1
where can i rent a car soon,21
how are you this day,1
go back to factory settings now,19
how many times can 12 go into 600,50
let my bank know i will be on travel to fes,117
what's tomorrow's date,43
tell me the reason there is a hold or block on my account,27
what's your name if i may ask,71
i'd like you to give me an idea for a meal from iceland,90
explain how do i get new insurance,62
let my bank know that i'm going to norway between march 3 and march 5,117
i want your name,71
which type of pets do you have,82
what are the transaction fee using our card in florence if any,58
what is 562 times 400,50
i must call roderick,91
can you tell me the best place for cajun shrimp in tampa,22
make me a reminder about booking it,70
where is the closest applebees to the empire state building,28
add to my list of things to do: wash the dog,17
can you check where my luggage is off jetblue flight ab123 out of buffalo,0
how much is my maximum to spend on credit cards,115
roll those dice once,20
tell me about my american express application; did it go through,61
i think that's false,41
tell me something funny about horses,88
please set the timer for me,2
can you help me rollover my 401k to my new place of employment,109
when did i last service my car with an oil change,99
can you tell me more about my federal taxes,16
number for aaa to help with dead car battery,102
i wanna know my car's tire pressure,79
what is your version on the meaning of life,25
put cleaning on my to do list,17
can you find my iphone,4
i want to transfer funds between accounts,9
what is the way to jump start my car,102
what are four inches in centimeters,44
remind me to call the vet tomorrow,70
please turn the lights down low,72
why is my bank account stopping all transactions from going through,27
i need the new due date for my pgw gas bill,65
"no, that is not right at all",41
may i suggest we go to the next song,113
i need to request a vacation,45
switch language for me,68
what timezone is paris in,26
i would like the dice to be rolled,20
what goes into chicken noodle casserole,76
i need to know if boston restaurant has favorable reviews,86
i just put steaks on the grill remind me to check them at the right time,70
how is my tire pressure,79
what raiting of gas is called for,38
what's the method for requesting a vacation,45
i want to put this on my rock playlist,55
call me mike from now on,89
put a hault on my savings account,116
what timezone do ho chi minh use,26
why is there a block on my account,27
submit the order for everything on my shopping list,7
what does the weather look like,47
is it alright with you if i call you scarlet,103
what exactly is the tire pressure for the car,79
how much do i have to pay for my cable bill,110
i would like to try and confirm that i have a reservation at carrabbas for heather,83
what is the max credit limit for my card,115
what is the process to get some more checkbooks mailed to me,15
where can i find routing number for pnc,52
tell john and sam where i am,69
what's the latest i can pay my cellular bill,65
can you tell me the amount of gas i have,42
is there an international charge for using my card in france,58
might you have any hobbies,74
stop talking please,46
"my 401k, can i roll it over",109
can you call me a different name,89
i cracked my rewards card can i get a different one,18
what's song am i hearing,108
dial up dominos pizza,91
do i have a good apr on my credit card,34
until next time!,119
are you real or fake,37
stop all payments to my bank account,116
can you put the currently playing track on my zen playlist,55
change to factory settings now,19
create a reminder,70
i would like to know where the closest gas station is,28
i want to know how is my credit card application going,61
what is the most fun fact you know about the film industry,30
put in a pto request for me i want it for the ninth and the tenth of august,45
"i'd like to report my card as damaged, it's bent",18
the reservation i created is not necessary anymore,101
"for the shopping list, order everything",7
"i'd like to rent a limo in las vegas from may 01, 2019 to may 03, 2019",21
what company is responsible for this design,5
what do you get when you roll a dice with five sides,20
could you reserve table for 3 at carlos jr under the name adam at 4,84
where are you originally from,64
i need to change the language to french,68
what is the underlying purpose to life,25
i would like to know this song's title,108
can you locate me on a map,14
i am going to travel to mexico soon; do i need to get a visa,73
check to see the status of my recent online order,13
in my tank how much gas is there,42
i'm not sure if this will hurt my credit score,32
how can i get more checks for my commerce bank checking account,15
i bought 6 shirts at $499 each what was my total expenditure for them,50
i want to know where to visit in bangkok,29
what's the minimum payment on my phone bill,106
i need to know what the meaning of life is now,25
raise the volume to 4 please,66
"i would like to increase my credit limit, can i do so by 500 dollars",10
remind me to set the meat out to defrost,70
what is the date of today,43
should i go to a car maintenance,67
i gotta say no,41
tell me some fun activities to do in oklahoma city,29
i just started this new job and need help with my 401k rollover,109
can you buy me a toy car,7
how do you say i need coffee in dutch,112
tell me what alternative means,6
please cancel your present task,46
are there any active events for march 4th 2019,24
what are some tourist sites to see in ann arbor,29
i want you to skip this song,113
i want to know the status of my vacation request,3
would i need to get a visa to go to ireland,73
i don't have anymore checks for chase and need some,15
i need to get help paying my gas bill,51
where are there current travel alerts,11
i have been spending a lot on food out lately,114
401k rollover help,109
how much do i owe for state taxes,16
i need a pto request for march 3rd and 4th,45
where do i get my tax papers,98
is it ok if i start speaking to you in german,68
explain my health benefits,48
i am thinking it is either,57
i need what ingredients for meatloaf,76
i need to do a fair coin flip,35
i need you to reserve a table for 4 at red robin under the name kevin at 7,84
what's the exhange rate between mxn and gbp,87
"i don't need my reservation, cancel it",101
what is the exchange rate from pounds sterling to us dollars,87
i want to set up direct deposit what do i need to do,96
is the bill due,65
procedure to change oil in car,33
what do you think the meaning of life is,25
cancel my 6:00 reservation at the cheesecake factory,101
people call me gary,89
"i need you to place a stop on my bank account, thank you",116
what song is this,108
please set the oven to 350 f,72
"if i use my card in tahiti, will i be charged",58
do we know if my reservation for john at bardenay was accepted,83
can i get my w-2 online,98
can we skip this song,113
where did you come from,64
what time zone are we currently in,26
what time is it in phoenix,26
add swimming to my calendar today,104
silence,46
do you know where you were born,64
what do i need to do to start direct deposit,96
if i use my card in denver will i get charged extra,58
what are some of your hobbies,74
i want to know if you have hobbies,74
tell me about my health insurance,48
how long do i have to wait to get a day off,59
how many kilos are in 10 pounds,44
what events do i have going on on march 11th,24
how much do i pay in income tax,16
what is the most unique piece of trivia relating to cameras,30
help me report my lost mastercard,95
how long do i need to make lasagne,105
help locate my phone,4
my damage card is not working,18
what are you suppose to do with a 401k rollover when getting a new job,109
what are some interesting things to do in dc,29
what subjects are you experienced in,31
how do you jump a car,102
can you send me an uber to go to a restaurant in downtown phoenix,23
can you tell me the credit card application status,61
please send a message to peter telling him to pick up milk,107
how much have i spent on my bank card sine i last paid my bill,100
how old were you on your most recent birthday,12
"go ahead and erase cashews from my list, and add walnuts to it, please",85
i'm going to brazil soon and want to let my bank now,117
"i want to go out to eat but have no idea where to go, do you know of any places",22
when will the clothes i ordered online arrive,13
do my task list have call kath on it,53
where should i book my next trip,29
what is the proper fuel type for my car,38
how do they say tacos in mexico,112
has the application i put in for a new visa been processed,61
i'm out of bananas; add to shopping list,85
cancel that,46
"i think all my bills are paid, but can you double check",110
how do i say hello in french,112
what should i get at a mexican restaurant,90
i would like to make a call to sal,91
is this a bot,37
what kinds of questions can i ask of you,31
provide me with my credit score,54
"transfer seventeen dollars from rbs to woodforest account, please",9
how long should i cook pho for,105
i'm not sure what the answer is,57
i want you to speak in french,68
please skip this song and play the next one,113
what do people say life means or the meaning is,25
how much time till the next time off,59
"siri, tell me where my iphone is",4
tell me the routing number for bluebird,52
can you find out what happened to my luggage,0
im going to be in jamaica from october 4th until october 8th,117
you must tell me your name,71
how many calories are in a serving of deans french onion dip,8
please call me jim,89
can you turn the oven to 350,72
forget what i told you to do,46
are there reservation for joe and will,83
could my 401k be rolled over,109
can we talk in french,68
how much do i have to pay for my bills this month,110
i need to know my bank of america account routing number,52
please say my credit card's apr,34
what steps do i need to take to switch my insurance plan from an hmo to a high deductible ppo plan,62
tell me what the status of my american airlines flight is,80
tv turn it on,72
do you know how busy outback steakhouse tends to be at 7:00 pm,77
please go and change the pin on my bank of america account to be 1234,40
what's my apr on my discovery card,34
has my vacation request been acknowledged,3
i placed an order and i need it tracked,13
let shih chieh see my location,69
coin flip,35
what are you programmed to do for me,31
go passed the song now,113
tell me when my flight will land,80
i have to schedule somewhere get my tires checked out,67
where do i find the routing number for bank of america,52
what's 10 pounds in dollars,87
can you check the amount of calories in a chicken sandwich,8
what makes life have any meaning,25
what do you think we are on earth for,25
i need a reminder set for signing up for the conference,70
direct deposit my paycheck to my capital one account,96
what are the conditions like in sarasota,47
i wanna know where to get my w2,98
"how do i find my location right now, please",14
can i increase my credit limit to 800 dollars,10
did you get confirmation my vacation is a go,3
what is the location that td bank has their routing number listed,52
show tracking information on my replacement credit card,56
what is tomorrow's date,43
how do i make sure my credit doesn't fall,32
what is the current credit limit i have on my wells fargo mastercard,115
what are ways to improve my credit,32
how can i look at rewards for my amex card,93
please put a block on my citi account immediately,116
how can i go about improving my credit score,32
tell me my car's tire pressure level,79
"later, thanks for chatting",119
is it possible to read my to-do list again,53
tell me what's on my todo list,53
what's this jam called,108
is it possible to increase my visa card limit,10
how do i order some more checks for my navy federal account,15
i am going to speak english now,68
i need an uber to the sears tower,23
increase the volume,66
please play the next song on this playlist,113
i need rules for jump starting,102
would i need a tourist visa for brazil,73
are things going well for you,1
i need to know the status of my american airlines flight,80
let ann and scott know where i am,69
tell me a fact,30
go ahead and find me a hotel with good reviews in phoenix,118
would it be smart to put air in my tires,79
has my vacation been approved,3
where should i go for dinner,22
can you tell me how busy outback steakhouse will be at 7:30 pm,77
is my delta flight on time,80
what time will i be able to board the plane,80
i appreciate your help,78
i need to do a car rental,21
can you let me know my credit card's apr,34
tell me where i am on a map,14
i would like to change the name on my checking account,40
send me an uber to arrive at 5pm at my house and there will be two people going to scully's downtown,23
what will i make this year,92
"siri, find my iphone",4
how much have i recently spent,114
i want to hear a fun fact about american presidents,30
turn down your speaker,66
this was a nice chat,119
talk to you later,119
"can you tell me the meaning of life, please",25
"can i take a pto for two days, starting on february 7",45
can i find my w-2 online,98
i want to know the weather forecast for today,47
i want you to play the next song on this playlist,113
please can we speak in dutch,68
what gas does the car use,38
what is the number of pto days i have left,39
can i use any fuel in my car,38
i cracked my card and need a replacement,18
make it so my paycheck goes directly into my savings account,96
what time is it now,94
is my order here yet,13
tell me who made you please,5
when is my flight going to board,80
where is my cellphone,4
could you tell me a good joke,88
please change pin to 1234 on my bank account trailing in 3829,40
what are the ratings for chipotle,86
what is 5 x 4,50
give me information about my card's apr,34
let me know what the point of life is,25
how do i do a jump start on my car,102
tell me when was car in shop,99
do i own you,97
when will i get my replacement card,56
i need to cancel my reservation for 2 at franklin's grille,101
i would like to know when the bill is due,65
how do i utilize my credit card points,111
i need to know if my vacation was approved,3
when can i expect to be paid,75
"tell me how to say, 'it is a beautiful morning' in italian",112
find a decent rental care for next week at the philadelphia airport,21
what day did i set on my calendar for the first day of school,24
can you find out what triggered a hold on my bank account,27
"i have to cancel my reservation after all, please",101
tell me how i know when to pay my chase bill,65
i want to set up direct deposit to my first hawaiian bank account,96
contact uber and have them pick me up,23
i'd like to start calling you buddy,103
turn down your volume please,66
my account at the bank needs to be frozen,116
what is my kohls card's rewards balance,93
nigeria is in which time zone,26
show my my most recent visa card transaction,100
how many calories does a scoop of chocolate ice cream have,8
show me transactions related to travel,100
can i increase the credit limit on my walmart card,10
i want my savings account pin to be 1234 from now on,40
are there any events on my calendar for march 2nd,24
when should change oil tell me please,36
"please add to ""kids"" playlist",55
i would like to make a transfer,9
that is not true,41
what is the square root of 80,50
what time is my flight going to land,80
how can i change car oil,33
could you schedule car maintenance for me,67
i want to hear anything you have that's funny,88
do you know when i last took my car in to the shop,99
set a 3 minute timer,2
can you update me on my last amazon orders,13
can traveling to nepal be safe (what's safe in x),11
i want to know if my credit card application has been processed yet,61
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,21
book me an uber to olive garden,23
for how long should i bake the brownies,105
my card has a deep crease through the middle so i would like to report it,18
can you freeze my bank account,116
look up the status of my time off request,3
i need to track my order,13
"ai, show me online options to order more checks for my usbank account",15
when do i owe the state payment for my car tags,65
what's my paycheck going to be,92
when will my replacement card get mailed,56
las vegas timezone please,26
is there someone else you work for,97
who is responsible for who you are,5
are you able to lookup my credit rating,54
how many transaction fees are there when i use my discover card in rome,58
has my application for a new credit card been processed,61
how do i go about applying for a new credit card,60
i'd like to know this song's name,108
i would like to distribute some money between my accounts,9
let's do a personal pto request for the dates may 12th to may 15th,45
what is your full name,71
i ran out of checks and need more asap,15
i'd like to make a payment on my credit card bill,51
when do i owe the rent,65
i'm going to need to book an uber to universal studios,23
do you know if my vacation request went through,3
how much money was deposited to my bank account from my employer this month,92
can you assist me with finding my phone,4
how many points do i have in total on my marriot rewards card,93
are you real,37
make me giggle,88
how do you convert inches to centimeters,44
i want to update my pin number on my bank of america account,40
i'm afraid i don't know how to answer that,57
i need to know my current gps coordinates,14
how old did you just turn,12
are there any openings in new york city from april 2 through april 8,118
when will my flight take off,80
it was great chatting with you,119
so do you like cats or dogs,82
who was your creator,5
what documents to i need to go to egypt,73
where do you hale from,64
"i don't need my reservation, can you cancel it",101
find me a rental car from 3/6 - 3/9 in port charles,21
find out if there's a new credit card that suits me,60
can i increase the credit limit on my mastercard,10
let's send some money to another account,9
would you freeze my bank account,116
do you know what is for dinner,90
revert to your factory settings,19
are there any fees for using my amex in england,58
before i make my mastercard payment can you tell me what i've recently charged on it,100
roll them bones!,20
refresh to factory defaults,19
"i think i owe about 100 left on my bills, am i forgetting anything",110
i'd like to start calling you jake,103
does travelling to that place require a visa,73
can you roll a ten sided die and tell me the number,20
is las vegas a safe place to visit,11
i need to pay my time warner cable bill,51
what's on my meeting schedule today,63
what is the amount of dollars i get if i trade in 6 yens,87
"what kinds of oil can i use in my car, and how to i change the oil",33
do i have to meet the dev squad to day,63
i need to rent a car for may 8th to may 25th in danville and i'd like a ford,21
how much time does it take a new card to get mailed to me,56
can you set me up for a reservation for five at outback steakhouse on february 28th at seven pm,84
is there meaning to life,25
what amount is my income,92
what is your age,12
tell me the name of the song that is playing,108
should i get more gas,42
address me by the name stan,89
how can i tell what my current location is,14
tell me five dollars in yen and rubles,87
give me instructions for changing the oil in a 2015 passat,33
how would i say how are you today if i were mexican,112
what apr do i have with my credit card,34
"if i'm planning to go to the uk, do i need a visa",73
are my tires low on air,79
is it possible to use baking soda instead of flour,49
what's the current time in greenwhich,94
i would like a timer set,2
you can cancel my reservation,101
ingredients needed to make a mexican lasagna,76
i would love to know the closest gas station to glendale,28
tell me your thoughts about the meaning of life,25
please call me bailey,89
what do i need if i want to make lasagna,76
that isn't the right answer,41
how many of my vacation days do i have remaining,39
look up hotels with positive reviews in new york city,118
tell my bank i'll be in jamaica from the 4th to the 11th,117
can i have my current gps coordinates,14
i need to know what day i need to pay my water bill,65
what time is it right now in paris,94
what is the status of my new credit card application,61
call me carrie,89
can you tell me how much pto i still have,39
how's it going right now,1
i would like to apply for a visa card,60
please include laundry on my to do list,17
when should i get the oil changed in my car,36
where do i report that my card was lost,95
how do i change the language that your responses are delivered in,68
how do i get my paycheck into direct deposit at nations bank,96
that might be the case,57
what ingredients do you need to make lasagna,76
what's the location where i am,14
play next song using this playlist,113
can you please dim the lights,72
put smooth operator by sade on my playlist,55
let me know how much money i will need to spend on paying bills,110
can you find my credit limit on my mastercard,115
what kid of subjects do you excel in,31
what's my credit rating,54
suggest a meal from thailand please,90
how many centimeters are in an inch,44
i want you to tell me about my income,92
i must know the closest gas station to glendale,28
i need to know my bank of america routing number,52
"an atm ate my card, how do i report it",18
tell me whether i need an international visa to go to mexico,73
what kind of petrol goes in the tank,38
when's the electric bill due,65
bring up my location,14
my card is not working and i need to let them know,18
please increase the volume to 4 please,66
share my location with google,69
can you get me a table for 3 at olive garden at 7pm,84
"i lost my discover card, i want to report it",95
how much pressure is in my car's tire,79
what do my federal taxes look like,16
will you let me know what my spending limit is,115
what is the air pressure in my tires,79
need to transfer from one account to my other one,9
i go by the name jim,89
are you a person that's real,37
transfer $500 from my money market savings account to my checking account,9
please reserve me a table for 2 pm at maxwell's on the 14th,84
when will i get my next paycheck,75
what are my health insurance benefits,48
repeat my to do list,53
is there a travel alert for canada,11
tell my something funny,88
what do you think our purpose is in life,25
how do germans say goodnight,112
tell me a fun fact about mt everest,30
make 1234 the pin on my savings account,40
make your volume quieter please,66
what could i do for fun in kentucky,29
would you tell me my spending limit,115
is it okay to switch apples for grapes,49
can you take frozen food of my shopping list,85
can you convert millimeters to centimeters,44
can you get my credit limit increased to $1000,10
please make sure the volume stays at 4,66
turn on the tv please,72
"no, that is fake",41
what was the date when i last go paid,75
who is your manager,97
can you let me know if my visa card has been approved,61
show me the transaction on my car,100
what is the next song to be played,113
add welcome to the jungle to my workout mix,55
i would like to know the proper way to greet an adult in portuguese,112
what is the exchange rate in pesos for 100 dollars,87
what is 250 times 118 times 9,50
can you talk to me in italian,68
how do i move my 401k,109
what is 1 fifth times 2 fifths,50
"i could use a laugh, got any jokes",88
what is the definiton of auspicious,6
order everything that's on my list for shopping,7
are you secretly real,37
create a pto request for march 21st to march 26th,45
show me the international transactions fees for the zenith card,58
how can i get get a copy of my w2 for tax purposes,98
please check and tell me the amount i spent on food last month,114
what's the timezone now in hiram,26
i would like a new insurance plan,62
i need to know today's date,43
please remove ginger ale from my shopping list and add root beer,85
when is my pay period,75
how healthy is stax chips,81
hey what do i do to apply for a visa card,60
could you share what my current credit limit is,115
what's my rewards balance on my discover,93
put carrots on my shopping list,85
set temperature to 75,72
i need an uber for 3 passengers to go to madison square garden,23
change my reservation with carl at umami to canceled,101
remove jake's birthday on march 22,104
i would like to try and confirm that i have a reservation at macaroni grill for saul,83
i need eggs; add them to my shopping list,85
i want to set up direct deposit,96
oops cancel that,46
where can i get my w2,98
change all setting to original ones,19
i want to know if my vacation request has been approved,3
what do my state taxes amount to,16
what do i do to get cach back for points on my discover card,111
was i spending too much money on doughnuts last week,114
what city were you born in,64
i'd like to know where you're from,64
i want to know france's timezone,26
i really want an italian meal suggestion,90
what is the time zone of france,26
i need to change my speaking to spanish,68
how do i cash in credit card points,111
what is the status for what i requested for my vacation,3
give me restaurant reccomendations,22
stop all access to my account,116
please speak to me in chinese,68
can you tell me the ai's name,71
i'd like to get dinner suggestions for thai food,90
what kinds of things are you into,74
can you please cancel,46
oil changes are typical done when,36
make the volume set to 4,66
what is one fun fact,30
could i rent a car in seattle from next monday to thursday please,21
delete the hair appointment i had scheduled on may 1st pleae,104
submit full payment to chase for my visa bill,51
do i have a monthly spending limit,115
put dr feelgood by motley crue on my playlist,55
what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17,50
what day of the month do i have to pay my mortgage,65
i would like to report my card damaged since i accidentally spilled gorilla glue all over it and the numbers are now obscured,18
what line is the gas tank at,42
my luggage has disappeared,0
are there any reputable car rental places in seattle,21
i'm not sure,57
do you have animal companions,82
turn the furnace on please,72
i want to report a damaged card that my cat shredded with its claws,18
please order everything you see on my shopping list,7
tell me when my next paycheck will arrive,75
remove the june 12 event called sasha's wedding from my calendar,104
"confirm a reservation for nicole brown at diangelo's at 6:45 pm, please",83
please also list wash laundry on my to do list,17
what street am i on right now,14
"what's the date tomorrow, please",43
please list ingredients for broccoli cheddar soup,76
what do you do for fun,74
i need to do taxes and have to get a w2,98
i wish to request a change in insurance plans,62
what is the credit limit for my chase card,115
how does one say wonderful in german,112
"from now on, your name will be buttercup",103
remove chips from my shopping list,85
who is it u work for,97
what's a good place to travel to,29
what's the best way to get a mastercard,60
restore factory settings,19
do i need a visa to spain,73
how long to reheat chinese food,105
why would i have been locked out of my own account,27
i want a hotel in phoenix near chase field from january 4th to the 8th,118
i need to know when to expect my next paycheck,75
what's the weather like today,47
how long will it take to be seated at the flying w,77
suggest something for me to make myself for dinner,90
i'd like to add pancake mix to my shopping list if it's not already there,85
i have points on my capital one card and i'd like to know how many i've earned,93
what's the balance on my sprint account,110
start calling me jake from now on,89
add 7 rings to my pop playlist,55
sorry no idea,57
any pets in your household,82
place an order for my whole shopping list,7
i gotta know what kinds of pets you have,82
"in the mst time zone, what time is it right now",94
is pepper a replacement for salt,49
does japan have any travel alerts i should be aware of,11
"could you suggest a french restaurant, please",22
thanks for your response,78
what is needed for setting up direct deposit,96
tell me how much gas i have,42
you've been a great help,78
tell me whether or not i have a reservation at gramercy tavern for tad,83
"can i make a reservation for 2 at state bird for 7:30, please",84
are there transaction fees for my visa if i'm in russia,58
what amount do i have to pay in taxes,16
how full is the gas tank,42
when will i need another oil change,36
set a timer for 15 minutes,2
i need a dice roll for a six sided die,20
how can you help me,31
how many teaspoons in one tablespoon,44
when is babysitting on my to do list,53
locate my package,13
let's decide with a coin flip,35
where do you trace your roots,64
i haven't heard if my application for a credit card has been accepted or not can you check on it for me,61
i want david to know where i'm at,69
what is the minimum i can pay on my cell phone bill,106
how many points do i have on my mlife card,93
i've told my financial institution that i'm in africa from august 6 to december 5,117
i ran my credit card over with the lawn mower and need to replace it,18
tell me when my flight is landing,80
if i order a new card how long would it take,56
could i cancel my reservations,101
is flight dl123 coming in on time,80
how many ounces is 2 and half cups,44
can you let ben and jerry know my current location,69
when's my meeting with richard,63
"the next time it rains, remind me to close the windows",70
will it still work if i use applesauce instead of oil,49
i need reviews for places serving tacos in chicago,22
who is the person u work for,97
i need to know how much gas i got,42
"if i wanted to spend the lowest for my electric bill, then how much would it be",106
has my ordered arrived,13
what do you put in chicken noodle casserole,76
assist me in getting a new credit card,60
tell my bank i need new checks,15
my card was destroyed when my house burned down and i need a replacement,18
how do i say bathroom in italian,112
how much air pressure is in my tires,79
can you please read me the routing number to pnc,52
"hey, how are you",1
what kind of oil do i need to get and use for my car,33
lets fin out some fun facts about humans,30
tell me the song title,108
how can i redeem rewards earned through my amex card,111
i'd like to order more checks for my savings account,15
"think about if you could only say one or the other, which animal do you see yourself choosing, cats or dogs",82
help me pay my cable bill,51
can you do a math problem,50
could you submit a pto request for me for dates june 11 to 14,45
where's the gas tank level at,42
has my application for the mastercard card gone through,61
i can't find my phone,4
y check engine light currently came on and i need assistance with it,67
could you tell me the fuel type for my car,38
what do i have to do to see my rewards for my chase card,93
im at lax and my bags aren't,0
i would like to transfer $5 from savings to checking,9
could you find my location on the map,14
you are a bot aren't you,37
what was the date of my last auto appointment,99
can you help me switch to a new insurance plan,62
whats your name,71
what is the present status of my credit card application,61
please tell me the minimum i can pay on my electric bill,106
plase hold my account for now,116
i wanna know some things to do in phoenix,29
can you tell me how many calories are in an apple,81
how do i find my present location right now,14
"what do you suggest for entertainment in tampa, florida",29
ai i have 4 people need to get to get me uber,23
i do not know the answer to that,57
did discover get my card application yet,61
it is important that i call katie,91
i want to to schedule maintenance on my vehicle,67
i need to put a freeze on my banking account,116
what kind of oil do i need to use for my car,33
how do i activate you,71
where do i go to get my w2 for tax reasons,98
please reserve a table for two at olive garden at 7:00pm for michael,84
do a car payment from my savings account,51
what do you do for fun in your free time,74
i need to know the routing number for my checking,52
can you help me with seattle car rental bookings,21
call macy,91
"call me an uber please, and make it for four people to go downtown",23
please tell me how many calories one chocolate bar contains,8
will you confirm my reservation for red robin at 10,83
i need any relevant travel alerts for australia,11
i don't know where i left my phone,4
do you know of any good mexican restaurants in seattle,22
is there a reason beyond biology about why humans are alive,25
how can i jump start my car,102
how would i say i love you if i were french,112
get me italian cuisine dinner suggestions,90
i need to know how to change oil in a car,33
im not going to dinner tonight,101
what time is it in tokyo,94
tell me how much my verizon and comcast bill come to together,110
tell ann and scott where i am,69
can i swap applesauce for oil,49
how do i get help with a vacation itinerary,45
how much is my income going to be this month,92
take grocery shopping off my todo list,17
where would my phone be,4
how much money do i earn,92
can you give me nutritional info on oranges,81
is it easy to change the oil in my car,33
how cold is it going to be tonight,47
use the word ataraxy in a sentence,6
"can you tell me, what is the meaning of life",25
i'd like to book the next availability for an oil change,67
i want you to book a reservation for 8 pm at red robin under the name kevin,84
make a reservation for chik-fil-a at 3 o' clock please,84
give me some ideas of what to do during my trip to dallas,29
please list my meetings for today from 8:00 am to 2:00 pm,63
"if i may, i'd like to call you slave",103
prioritize to the settings you started with,19
let me know the wait on a replacement credit card,56
what is behind life's meaning,25
i've got tax issues and need help obtaining my w2,98
